company_id,company_name,accrual_type,gl_account,frequency,amount,last_booked_date
ecopackaging_ltd,EcoPackaging Ltd,"Property Tax Accrual - Blackwell, James and Hogan",6300,annual,29576.35844261032,2025-06-13
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Cruz PLC,6300,monthly,45837.03972597624,2025-05-15
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Campbell, Pruitt and Short",6500,monthly,10694.604766100028,2025-12-18
ecopackaging_ltd,EcoPackaging Ltd,Consulting Fees Accrual - Robertson-Hicks,6500,monthly,10226.302924253947,2025-08-27
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Williams-Villanueva,6000,monthly,17609.36343026462,2025-04-18
ecopackaging_ltd,EcoPackaging Ltd,Server Hosting Accrual - Flores Inc,6300,monthly,38877.700910335596,2025-04-11
ecopackaging_ltd,EcoPackaging Ltd,Marketing Campaign Accrual - Jackson PLC,7000,quarterly,64090.1021169373,2025-06-04
ecopackaging_ltd,EcoPackaging Ltd,"Audit Fees Accrual - Smith, Jones and Santiago",6500,annual,91412.77711190881,2025-01-07
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Hancock Group,9500,monthly,7034.177582458459,2025-09-27
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Harris Ltd,6300,monthly,52010.960227501164,2025-03-09
ecopackaging_ltd,EcoPackaging Ltd,"Commission Accrual - Rowe, Lucas and Case",6000,monthly,22412.99126539236,2025-06-27
ecopackaging_ltd,EcoPackaging Ltd,"Warranty Provision - Parks, Johnson and Love",5200,annual,44778.96327797978,2025-06-06
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Miller Inc,6300,monthly,79047.12424984298,2025-10-24
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Bauer PLC,9500,monthly,27831.24969865964,2025-04-20
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Andrews and Sons,6300,quarterly,43920.826067493465,2025-04-24
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Russell-Hayes,6300,quarterly,65863.72298238799,2025-04-27
ecopackaging_ltd,EcoPackaging Ltd,Legal Fees Accrual - Hamilton-Smith,6500,monthly,10886.289584460967,2025-05-27
ecopackaging_ltd,EcoPackaging Ltd,"Legal Fees Accrual - Wilson, Smith and Cortez",6500,monthly,7831.849535093632,2025-08-14
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Avila PLC,6500,monthly,95944.87155375394,2025-03-13
ecopackaging_ltd,EcoPackaging Ltd,Property Tax Accrual - Haynes Inc,6300,annual,68250.00829804107,2025-11-03
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Reilly-Rodriguez,6500,monthly,90999.0957088847,2025-05-26
ecopackaging_ltd,EcoPackaging Ltd,"Server Hosting Accrual - Turner, Miller and Hubbard",6300,monthly,6677.526819052271,2025-07-22
ecopackaging_ltd,EcoPackaging Ltd,Marketing Campaign Accrual - James-Short,7000,quarterly,83364.0863696643,2025-09-26
ecopackaging_ltd,EcoPackaging Ltd,Travel Expense Accrual - Wells PLC,7200,monthly,6122.646898930001,2025-04-20
ecopackaging_ltd,EcoPackaging Ltd,Server Hosting Accrual - Taylor Group,6300,monthly,93329.95168983465,2025-06-01
ecopackaging_ltd,EcoPackaging Ltd,"Interest Expense Accrual - Phillips, Walters and Evans",9500,monthly,71419.06609434659,2025-02-05
ecopackaging_ltd,EcoPackaging Ltd,"Server Hosting Accrual - Wong, Bernard and Smith",6300,monthly,95301.9991191857,2025-04-19
ecopackaging_ltd,EcoPackaging Ltd,"Marketing Campaign Accrual - Thomas, Williams and Armstrong",7000,quarterly,24679.677337670448,2025-02-06
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Medina-Arroyo,6300,monthly,43536.51968659108,2025-08-05
ecopackaging_ltd,EcoPackaging Ltd,Freight/Shipping Accrual - Clark-Figueroa,5200,monthly,86385.44587946133,2025-08-19
ecopackaging_ltd,EcoPackaging Ltd,"Commission Accrual - Cooper, Gutierrez and Brewer",6000,monthly,53487.67274459227,2025-07-04
ecopackaging_ltd,EcoPackaging Ltd,"Freight/Shipping Accrual - Thomas, White and Jensen",5200,monthly,51031.85883538013,2025-12-14
ecopackaging_ltd,EcoPackaging Ltd,Server Hosting Accrual - Lee-White,6300,monthly,78336.1344177724,2025-04-08
ecopackaging_ltd,EcoPackaging Ltd,"Legal Fees Accrual - Phelps, York and Randolph",6500,monthly,87169.71699896936,2025-10-26
ecopackaging_ltd,EcoPackaging Ltd,"Server Hosting Accrual - Murray, Dunn and Roberts",6300,monthly,32253.780290368315,2025-11-17
ecopackaging_ltd,EcoPackaging Ltd,Travel Expense Accrual - King and Sons,7200,monthly,91921.3217910219,2025-12-26
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Carpenter, Lynn and Howard",6300,monthly,13822.676954176475,2025-05-19
ecopackaging_ltd,EcoPackaging Ltd,"Freight/Shipping Accrual - Rios, Garcia and Harvey",5200,monthly,23755.8096027486,2025-04-06
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Stewart Group,6300,quarterly,71275.06463304938,2025-02-20
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Jensen-Torres,6500,annual,22368.10015572223,2025-06-11
ecopackaging_ltd,EcoPackaging Ltd,"Marketing Campaign Accrual - Hernandez, Knight and Aguirre",7000,quarterly,18882.078612814363,2025-10-27
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Jackson-Edwards,6500,monthly,55067.77055031092,2025-03-16
ecopackaging_ltd,EcoPackaging Ltd,Consulting Fees Accrual - Joseph Ltd,6500,monthly,68929.52483584083,2025-04-11
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Hill-Ward,6500,monthly,36321.788511973115,2025-08-09
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Quinn, Humphrey and Ford",6500,monthly,95641.19012329941,2025-06-27
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Hampton-Tucker,6500,annual,17409.307721924855,2025-04-19
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Thompson PLC,6300,monthly,27855.856736041165,2025-09-19
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Wilkinson and Sons,6500,annual,82791.74903872616,2025-11-01
ecopackaging_ltd,EcoPackaging Ltd,"Marketing Campaign Accrual - Gonzalez, Gross and Sims",7000,quarterly,61585.2198889332,2025-05-25
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Jones, Smith and Hunter",6300,monthly,93992.71477832546,2025-06-10
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Hess PLC,6000,monthly,64926.78548954594,2025-06-01
ecopackaging_ltd,EcoPackaging Ltd,Contractor Fees Accrual - Hammond-Lewis,6500,monthly,59661.41972764988,2025-09-27
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Arnold PLC,6000,monthly,59266.31689436749,2025-10-12
ecopackaging_ltd,EcoPackaging Ltd,"Marketing Campaign Accrual - Kennedy, Rowe and Diaz",7000,quarterly,20624.10635302287,2025-01-03
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Vance PLC,9500,monthly,32110.879725181305,2025-11-24
ecopackaging_ltd,EcoPackaging Ltd,"Travel Expense Accrual - Vincent, Anderson and Mason",7200,monthly,69137.58081230575,2025-10-21
ecopackaging_ltd,EcoPackaging Ltd,Server Hosting Accrual - Sanders PLC,6300,monthly,19136.78880315252,2025-05-15
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Bates PLC,9500,monthly,49245.40321044632,2025-06-12
ecopackaging_ltd,EcoPackaging Ltd,"Software License Accrual - Martin, Palmer and Griffin",6300,monthly,50333.95729449691,2025-12-05
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Knight PLC,6500,annual,89854.20054957148,2025-12-01
ecopackaging_ltd,EcoPackaging Ltd,"Audit Fees Accrual - Brennan, Thomas and Dennis",6500,annual,45411.839270882454,2025-12-14
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Williams-Juarez,6000,monthly,8781.229854455463,2025-08-08
ecopackaging_ltd,EcoPackaging Ltd,Legal Fees Accrual - Brown LLC,6500,monthly,60275.739068744275,2025-01-15
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Williams and Sons,6300,quarterly,66291.15658868036,2025-04-15
ecopackaging_ltd,EcoPackaging Ltd,"Server Hosting Accrual - Velez, Ward and Harrison",6300,monthly,37018.49143658477,2025-12-24
ecopackaging_ltd,EcoPackaging Ltd,Interest Expense Accrual - Keith-Williams,9500,monthly,60476.04823651877,2025-07-15
ecopackaging_ltd,EcoPackaging Ltd,"Commission Accrual - Nguyen, Padilla and Boyd",6000,monthly,98160.08514600489,2025-09-12
ecopackaging_ltd,EcoPackaging Ltd,Warranty Provision - Davenport-Baker,5200,annual,66604.0118626531,2025-02-08
ecopackaging_ltd,EcoPackaging Ltd,"Commission Accrual - Hudson, Bennett and Gray",6000,monthly,83552.27375777734,2025-12-16
ecopackaging_ltd,EcoPackaging Ltd,"Property Tax Accrual - Valdez, Houston and Black",6300,annual,58548.751228050794,2025-07-23
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Kaufman-Walker,6300,quarterly,19257.149680410217,2025-03-18
ecopackaging_ltd,EcoPackaging Ltd,Equipment Maintenance - Gomez-Parrish,6300,quarterly,45076.91426582505,2025-02-24
ecopackaging_ltd,EcoPackaging Ltd,Audit Fees Accrual - Sparks-Eaton,6500,annual,79168.98574096321,2025-09-21
ecopackaging_ltd,EcoPackaging Ltd,Software License Accrual - Shaw and Sons,6300,monthly,11368.74737494317,2025-09-08
ecopackaging_ltd,EcoPackaging Ltd,Consulting Fees Accrual - Martin-Jones,6500,monthly,52289.94231918735,2025-12-24
ecopackaging_ltd,EcoPackaging Ltd,"Freight/Shipping Accrual - Campbell, Hernandez and Moore",5200,monthly,76448.91525328775,2025-11-10
ecopackaging_ltd,EcoPackaging Ltd,"Equipment Maintenance - Love, Wilson and Hall",6300,quarterly,84647.48918136964,2025-01-22
ecopackaging_ltd,EcoPackaging Ltd,Legal Fees Accrual - Cortez-Olson,6500,monthly,81144.83976607304,2025-10-10
ecopackaging_ltd,EcoPackaging Ltd,Commission Accrual - Mendoza-Garza,6000,monthly,12301.723038788215,2025-01-26
ecopackaging_ltd,EcoPackaging Ltd,"Equipment Maintenance - Whitaker, Johnson and Williams",6300,quarterly,77112.078772773,2025-11-12
ecopackaging_ltd,EcoPackaging Ltd,"Consulting Fees Accrual - Vargas, Taylor and Hunt",6500,monthly,64772.23818482314,2025-11-05
